Start,End,emotion,mfcc_mean,mfcc_var,mfcc_max,mfcc_min,mfcc_range,pitch_mean,pitch_var,pitch_max,pitch_min,pitch_range,energy_mean,energy_var,energy_max,energy_min,energy_range,zcr_mean,zcr_var,zcr_max,zcr_min,zcr_range,gender,actor,context_speaker_id
124.17,125.49,neutral,"[-673.8900146484375, 97.95427703857422, -10.248091697692871, 35.387550354003906, -10.340879440307617, 15.094172477722168, -15.937934875488281, 12.018729209899902, -13.51087474822998, 2.0565345287323, -5.3488898277282715, 4.853994369506836]","[3363.70947265625, 664.4861450195312, 353.15185546875, 544.28955078125, 210.9462890625, 143.58261108398438, 137.5974578857422, 97.49394226074219, 134.17222595214844, 254.44395446777344, 99.72259521484375, 125.8472900390625]","[-546.0577392578125, 156.97149658203125, 35.53457260131836, 86.16434478759766, 19.32775115966797, 37.79555892944336, 5.36907434463501, 41.224666595458984, 14.13156795501709, 48.63764190673828, 25.478769302368164, 33.04399871826172]","[-764.9572143554688, -4.016741752624512, -63.8099250793457, -3.641502857208252, -53.2168083190918, -16.21050262451172, -55.43857192993164, -14.682354927062988, -34.92680740356445, -33.89266586303711, -31.98685646057129, -19.215993881225586]","[218.89947509765625, 160.9882354736328, 99.34449768066406, 89.80584716796875, 72.5445556640625, 54.00606155395508, 60.807647705078125, 55.907020568847656, 49.05837631225586, 82.53030395507812, 57.46562576293945, 52.25999450683594]",1086.8896,840400.4,3952.4705,126.25444,3826.216,0.012158184,0.0003320735,0.08153291,0.0002675259,0.08126538,0.0825892857142857,0.0037911603786251,0.33125,0.015625,0.315625,male,Ses05M_male,Ses05M_male
104.37,106.63,neutral,"[-588.4202880859375, 82.964599609375, -20.46982192993164, 43.66920852661133, -12.427338600158691, 7.389064788818359, -17.685428619384766, -7.321694374084473, -19.0756893157959, -5.103687763214111, -14.905961036682129, 1.975282907485962]","[5524.96923828125, 998.7520751953125, 888.200439453125, 1052.9400634765625, 280.671630859375, 322.8607482910156, 281.5210876464844, 267.0450439453125, 263.55609130859375, 190.35708618164062, 132.70631408691406, 95.38150787353516]","[-404.8443603515625, 155.9239044189453, 79.93270874023438, 129.03768920898438, 26.262104034423828, 64.58583068847656, 25.304609298706055, 33.35658264160156, 25.450572967529297, 34.10260009765625, 9.958403587341309, 30.367950439453125]","[-773.30029296875, -0.9024896621704102, -90.7628173828125, -28.43798828125, -56.11798858642578, -33.325767517089844, -49.33929443359375, -41.89264678955078, -54.411293029785156, -31.000839233398438, -56.6010856628418, -33.338340759277344]","[368.4559326171875, 156.82640075683594, 170.69552612304688, 157.47567749023438, 82.38009643554688, 97.9115982055664, 74.64390563964844, 75.24922943115234, 79.86186218261719, 65.10343933105469, 66.55948638916016, 63.70629119873047]",1466.5688,1189645.4,3967.917,131.46043,3836.4565,0.05703483,0.008841917,0.65598434,0.00010322989,0.6558811,0.1106828193832599,0.0048569676783946,0.40625,0.021875,0.384375,female,Ses03F_female,Ses03F_female
207.0,209.66,neutral,"[-527.5006103515625, 81.04222106933594, -36.98277282714844, 26.664396286010742, -23.745872497558594, 22.65686798095703, -23.14528465270996, 9.223236083984375, -20.807104110717773, 4.491974353790283, -11.784061431884766, 13.375161170959473]","[1285.64794921875, 272.1371154785156, 240.64242553710938, 146.74398803710938, 87.34828186035156, 96.87364196777344, 81.98863220214844, 143.49349975585938, 86.19912719726562, 89.83827209472656, 77.17643737792969, 69.29344940185547]","[-411.0744323730469, 132.87484741210938, 0.9336133599281311, 65.18345642089844, 5.319143295288086, 49.09031677246094, 0.626164436340332, 32.274627685546875, 5.3732380867004395, 38.96916198730469, 13.84865951538086, 33.945526123046875]","[-592.671142578125, 27.76043701171875, -91.34709167480469, -3.6424248218536377, -52.108154296875, -3.146299362182617, -52.18181610107422, -37.58836364746094, -47.798118591308594, -19.531450271606445, -34.37495040893555, -9.697378158569336]","[181.59671020507812, 105.11441040039062, 92.28070831298828, 68.82588195800781, 57.42729949951172, 52.23661804199219, 52.807979583740234, 69.86299133300781, 53.171356201171875, 58.5006103515625, 48.223609924316406, 43.642906188964844]",1794.0499,1196524.4,3973.9985,129.08533,3844.913,0.02951697,0.0022943704,0.33278358,0.0021417518,0.33064184,0.1514864232209737,0.0026722916578995,0.378125,0.034375,0.34375,male,Ses03M_male,Ses03M_male
152.14,160.33,neutral,"[-630.0296630859375, 93.98290252685547, -34.90636444091797, 27.52660369873047, -18.496225357055664, 11.722766876220703, -13.601243019104004, -2.23464035987854, -7.463974475860596, -1.2407540082931519, -13.77694034576416, 2.9918501377105713]","[6410.01953125, 1155.7679443359375, 1807.9825439453125, 536.29541015625, 425.9049072265625, 227.1359100341797, 252.09010314941406, 227.39712524414062, 162.52548217773438, 136.13880920410156, 126.80992126464844, 123.103271484375]","[-385.7240295410156, 159.43679809570312, 67.34188842773438, 95.927001953125, 28.289953231811523, 60.728248596191406, 33.23276901245117, 52.02388000488281, 30.45909881591797, 28.06459617614746, 15.950976371765137, 34.55080032348633]","[-801.7452392578125, -27.562408447265625, -153.03407287597656, -46.54972839355469, -97.67453002929688, -29.687360763549805, -61.930572509765625, -37.936832427978516, -50.16650390625, -45.092506408691406, -43.59364318847656, -26.65070915222168]","[416.0212097167969, 186.99920654296875, 220.37596130371094, 142.4767303466797, 125.96448516845703, 90.41561126708984, 95.16334533691406, 89.96070861816406, 80.62560272216797, 73.1571044921875, 59.544620513916016, 61.201507568359375]",1464.316,1035328.8,3970.9585,127.89685,3843.0615,0.025526287,0.006336377,0.9169755,6.800867e-05,0.9169075,0.1300442612942612,0.0090154732775068,0.61875,0.01875,0.6,female,Ses03F_female,Ses03F_female
197.06,199.05,neutral,"[-666.4415893554688, 109.77720642089844, -13.292506217956543, 29.74462127685547, -4.76323127746582, 21.293054580688477, -4.217669486999512, 9.91736125946045, -4.193085193634033, 1.9345413446426392, -0.2676541209220886, -0.6957125663757324]","[765.8388061523438, 85.85045623779297, 124.58589935302734, 126.55591583251953, 134.3018341064453, 59.565555572509766, 57.241275787353516, 56.56449890136719, 60.87208557128906, 58.611473083496094, 74.25843048095703, 67.6590805053711]","[-573.21484375, 142.85995483398438, 24.889808654785156, 69.80372619628906, 27.44626808166504, 39.29069900512695, 17.794076919555664, 30.24580192565918, 18.607608795166016, 25.462623596191406, 17.28318977355957, 16.05116081237793]","[-700.4390869140625, 80.95170593261719, -37.824668884277344, 5.518835067749023, -29.172332763671875, -8.331439971923828, -28.523883819580078, -9.843253135681152, -26.253887176513672, -19.408721923828125, -25.02718734741211, -27.115846633911133]","[127.2242431640625, 61.90824890136719, 62.7144775390625, 64.2848892211914, 56.61859893798828, 47.62213897705078, 46.317962646484375, 40.089054107666016, 44.86149597167969, 44.87134552001953, 42.31037902832031, 43.16700744628906]",829.0645,326727.28,3202.0532,127.94534,3074.108,0.03980984,0.009186838,0.45768195,0.00045957998,0.45722237,0.053203125,0.0006652770996093,0.1125,0.003125,0.109375,male,Ses01M_male,Ses01M_male
239.1062,242.6985,neutral,"[-641.5653686523438, 104.1341781616211, -12.90509033203125, 36.59188461303711, -10.188125610351562, 22.42093849182129, -11.075032234191895, 9.628705024719238, -9.323895454406738, 0.9122185707092285, -4.571972370147705, 0.7666739821434021]","[2333.616943359375, 441.3729553222656, 224.30519104003906, 215.00611877441406, 111.55589294433594, 98.84904479980469, 92.95477294921875, 92.77706146240234, 95.30712127685547, 100.99234008789062, 98.92766571044922, 89.18232727050781]","[-490.1216735839844, 148.61337280273438, 47.71664047241211, 86.2703857421875, 23.81224822998047, 61.39564895629883, 13.797904968261719, 33.623817443847656, 19.605148315429688, 31.950077056884766, 24.279081344604492, 27.460079193115234]","[-698.2791137695312, 5.334383964538574, -59.25809860229492, 9.637507438659668, -50.61491775512695, -9.552985191345215, -40.15433120727539, -21.418258666992188, -40.78048324584961, -26.891895294189453, -35.698692321777344, -27.184600830078125]","[208.15744018554688, 143.27899169921875, 106.97473907470703, 76.63288116455078, 74.42716979980469, 70.9486312866211, 53.95223617553711, 55.042076110839844, 60.3856315612793, 58.84197235107422, 59.97777557373047, 54.64468002319336]",869.4251,553742.56,3971.9922,126.9295,3845.0627,0.030398877,0.0030134884,0.27466595,0.00042380719,0.27424213,0.0606770833333333,0.0024158935546875,0.415625,0.009375,0.40625,male,Ses01M_male,Ses01M_male
54.49,57.02,neutral,"[-668.5499267578125, 80.77227020263672, -27.875450134277344, 29.88141441345215, -19.03343963623047, 22.062942504882812, -14.892354965209961, 8.997315406799316, -19.565732955932617, 0.8914822340011597, -13.668703079223633, 4.425905704498291]","[4430.6884765625, 1105.2132568359375, 998.926025390625, 523.1548461914062, 141.5448455810547, 312.6235656738281, 121.25555419921875, 198.30313110351562, 131.34547424316406, 100.83663177490234, 96.79632568359375, 131.90122985839844]","[-480.96856689453125, 148.18008422851562, 48.126983642578125, 83.43443298339844, 12.111270904541016, 72.76225280761719, 18.937259674072266, 41.939453125, 13.222694396972656, 30.525325775146484, 13.108997344970703, 36.355594635009766]","[-789.1668701171875, -23.866992950439453, -101.49514770507812, -30.53619956970215, -57.569175720214844, -12.525989532470703, -50.006221771240234, -29.45484161376953, -50.679359436035156, -32.90421676635742, -37.43853759765625, -22.661645889282227]","[308.19830322265625, 172.0470733642578, 149.62213134765625, 113.97063446044922, 69.68045043945312, 85.28823852539062, 68.9434814453125, 71.39429473876953, 63.90205383300781, 63.429542541503906, 50.54753494262695, 59.017242431640625]",1608.0072,1142348.2,3963.6926,126.645454,3837.047,0.007042409,0.00017370512,0.089681186,6.969506e-05,0.08961149,0.1368971456692913,0.0109710855701008,0.515625,0.028125,0.4875,male,Ses03M_male,Ses03M_male
162.12,164.7825,neutral,"[-624.7921752929688, 115.89745330810547, -20.405929565429688, 31.15099334716797, -6.16989803314209, 19.791522979736328, -20.823732376098633, 3.3134899139404297, -11.838064193725586, 8.84038257598877, -5.879430294036865, 0.925093948841095]","[2572.79931640625, 1260.2464599609375, 585.4270629882812, 278.8940124511719, 111.4803237915039, 164.6937255859375, 142.96058654785156, 266.29107666015625, 155.09375, 145.43392944335938, 88.38671875, 91.39735412597656]","[-489.0735168457031, 189.35972595214844, 37.66841125488281, 66.39546203613281, 23.385944366455078, 56.28236770629883, 8.497748374938965, 41.04413986206055, 30.523202896118164, 41.85353469848633, 18.94513511657715, 25.603553771972656]","[-716.2215576171875, 20.48208236694336, -102.75347900390625, -29.912635803222656, -34.495086669921875, -11.521455764770508, -60.214839935302734, -40.49458312988281, -47.785789489746094, -16.827735900878906, -32.742820739746094, -31.086589813232422]","[227.14804077148438, 168.8776397705078, 140.42189025878906, 96.30809783935547, 57.88103103637695, 67.80382537841797, 68.71258544921875, 81.53872680664062, 78.30899047851562, 58.681270599365234, 51.687957763671875, 56.69014358520508]",1024.4073,681597.5,3952.9187,125.97755,3826.9412,0.024027035,0.0012199372,0.22724122,0.0005974693,0.22664376,0.0891151685393258,0.0061787758279678,0.446875,0.01875,0.428125,female,Ses01F_female,Ses01F_female
48.73,61.77,neutral,"[-606.5165405273438, 108.52323150634766, -24.8072566986084, 30.209192276000977, -21.469707489013672, 13.527044296264648, -12.992390632629395, 3.6802926063537598, -2.978065252304077, -10.934369087219238, -4.317495822906494, -1.7656135559082031]","[5278.64208984375, 1010.247802734375, 1077.435791015625, 599.394287109375, 586.3861083984375, 247.90931701660156, 261.8113098144531, 186.7797393798828, 249.12399291992188, 173.23670959472656, 130.82974243164062, 155.1413116455078]","[-434.4954528808594, 180.26095581054688, 52.455989837646484, 108.63031005859375, 33.59682846069336, 73.31533813476562, 36.978721618652344, 48.17791748046875, 46.115440368652344, 32.23213195800781, 34.91788864135742, 40.51213836669922]","[-767.2199096679688, -36.352256774902344, -124.27174377441406, -32.047386169433594, -84.1612777709961, -40.566444396972656, -60.3115348815918, -42.579254150390625, -57.72034454345703, -45.90290069580078, -45.73844909667969, -35.51491165161133]","[332.7244567871094, 216.61322021484375, 176.7277374267578, 140.67770385742188, 117.75810241699219, 113.88178253173828, 97.29025268554688, 90.75717163085938, 103.83578491210938, 78.1350326538086, 80.65634155273438, 76.02705383300781]",1216.6564,973488.94,3974.0063,127.47386,3846.5325,0.04166832,0.0047567664,0.6645671,0.0001697028,0.6643974,0.0923371647509578,0.004159088068015,0.559375,0.015625,0.54375,female,Ses05F_female,Ses05F_female
315.97,317.34,neutral,"[-586.3366088867188, 108.89017486572266, -39.1934700012207, 39.44642639160156, -9.653472900390625, 8.637618064880371, -22.816429138183594, 5.1326446533203125, -1.5195608139038086, -12.573893547058105, -8.61751651763916, 3.294027090072632]","[9254.5419921875, 759.3541870117188, 1455.4847412109375, 455.3856506347656, 752.9417724609375, 249.69216918945312, 275.571044921875, 127.90547180175781, 179.7646942138672, 207.86936950683594, 140.47315979003906, 149.28204345703125]","[-427.0094909667969, 161.70242309570312, 47.96210479736328, 100.84774017333984, 36.16706085205078, 68.05007934570312, 9.724023818969727, 31.181604385375977, 25.901023864746094, 20.794527053833008, 17.821836471557617, 32.43285369873047]","[-754.1727905273438, 12.521749496459961, -124.27484130859375, -1.403670072555542, -75.25372314453125, -24.9031982421875, -62.592803955078125, -25.480592727661133, -35.17207336425781, -45.987632751464844, -36.64863204956055, -25.05518341064453]","[327.1632995605469, 149.18067932128906, 172.2369384765625, 102.25141143798828, 111.42078399658203, 92.95327758789062, 72.31682586669922, 56.66219711303711, 61.073097229003906, 66.78215789794922, 54.47046661376953, 57.488037109375]",1370.8053,956150.94,3950.1697,126.998276,3823.1714,0.06781579,0.0075841863,0.5205531,0.00022388808,0.52032924,0.0972826086956521,0.0041236166902961,0.415625,0.015625,0.4,female,Ses05F_female,Ses05F_female
271.69,277.0401,neutral,"[-625.6378784179688, 123.59867858886719, -26.211124420166016, 33.97993850708008, -8.415313720703125, 13.880617141723633, -9.555011749267578, -8.062101364135742, -12.830756187438965, 5.677671432495117, -9.132640838623047, -2.8735146522521973]","[5503.2978515625, 653.3508911132812, 888.4969482421875, 422.30841064453125, 224.68276977539062, 182.20953369140625, 135.74461364746094, 230.47935485839844, 129.27474975585938, 219.3399658203125, 132.72177124023438, 93.68917083740234]","[-455.48724365234375, 187.63491821289062, 33.90111541748047, 104.25349426269531, 25.381765365600586, 52.86859893798828, 25.545856475830078, 28.56110191345215, 18.354686737060547, 56.22817611694336, 20.305208206176758, 26.8734130859375]","[-782.678955078125, 33.98528289794922, -112.44007873535156, -16.514862060546875, -57.55963897705078, -23.164661407470703, -41.444549560546875, -54.55055236816406, -51.222686767578125, -35.39756774902344, -48.8827018737793, -38.59048843383789]","[327.19171142578125, 153.64962768554688, 146.3411865234375, 120.76835632324219, 82.94140625, 76.03326416015625, 66.99040222167969, 83.11165618896484, 69.57737731933594, 91.62574768066406, 69.18791198730469, 65.46389770507812]",1052.8705,643337.9,3942.0718,125.1823,3816.8894,0.028755702,0.001843941,0.35509354,3.971369e-05,0.3550538,0.0688432835820895,0.0009685008014382,0.25625,0.015625,0.2406249999999999,female,Ses02F_female,Ses02F_female
5.8186,7.253,neutral,"[-543.2208251953125, 98.1048583984375, -44.18714904785156, 31.87692642211914, -24.267738342285156, 13.99633502960205, -18.825740814208984, 3.046412467956543, -19.452857971191406, 0.7220272421836853, -14.108343124389648, 1.5854226350784302]","[2510.700927734375, 457.3464660644531, 971.7330932617188, 459.65185546875, 359.8070068359375, 255.13717651367188, 119.510498046875, 138.84291076660156, 159.34979248046875, 213.65145874023438, 109.88941192626953, 135.7769317626953]","[-449.11370849609375, 155.68838500976562, 46.061038970947266, 89.1356201171875, 18.885414123535156, 52.71677780151367, 11.817512512207031, 33.08203125, 6.6160149574279785, 40.354496002197266, 12.93467903137207, 34.4456787109375]","[-670.2278442382812, 36.638572692871094, -115.0439682006836, -24.87314224243164, -81.17453002929688, -20.779251098632812, -44.90456771850586, -19.306520462036133, -50.111175537109375, -34.95070266723633, -37.80759811401367, -26.6709041595459]","[221.1141357421875, 119.04981231689453, 161.10501098632812, 114.00875854492188, 100.05994415283203, 73.49603271484375, 56.72208023071289, 52.3885498046875, 56.72719192504883, 75.3051986694336, 50.742279052734375, 61.11658477783203]",1263.414,733933.25,3843.3525,133.5927,3709.7598,0.07176456,0.0033552297,0.21838282,0.0008623649,0.21752046,0.0976996527777777,0.0010613316665461,0.228125,0.040625,0.1875,female,Ses02F_female,Ses02F_female
